Season,Round,Home Team,Away Team,Home Goals,Away Goals,Home FH Goals,Away FH Goals
6,26,Milan,Cagliari,1,0,1,0
6,26,Livorno,Inter,0,0,0,0
6,26,Messina,Juventus,2,2,1,1
6,26,Chievo,Palermo,0,0,0,0
6,26,Roma,Empoli,1,0,1,0
6,26,Fiorentina,Lazio,1,2,0,1
6,26,Lecce,Reggina,0,0,0,0
6,26,Udinese,Siena,1,2,1,2
6,26,Sampdoria,Ascoli,1,2,0,0
6,26,Treviso,Parma,0,1,0,1
6,27,Parma,Fiorentina,2,4,2,2
6,27,Reggina,Livorno,1,1,0,0
6,27,Inter,Udinese,3,1,1,0
6,27,Juventus,Lecce,3,1,2,1
6,27,Cagliari,Chievo,2,2,1,0
6,27,Palermo,Milan,0,2,0,0
6,27,Siena,Sampdoria,1,0,0,0
6,27,Lazio,Roma,0,2,0,1
6,27,Empoli,Treviso,1,1,0,0
6,27,Ascoli,Messina,1,0,0,0
6,28,Milan,Empoli,3,0,0,0
6,28,Sampdoria,Juventus,0,1,0,0
6,28,Chievo,Lazio,2,2,2,1
6,28,Livorno,Cagliari,0,1,0,0
6,28,Messina,Parma,0,1,0,0
6,28,Roma,Inter,1,1,1,0
6,28,Fiorentina,Siena,2,1,1,1
6,28,Lecce,Palermo,2,0,0,0
6,28,Udinese,Ascoli,1,1,0,0
6,28,Treviso,Reggina,0,1,0,0
6,29,Inter,Sampdoria,1,0,1,0
6,29,Siena,Treviso,1,0,0,0
6,29,Parma,Livorno,2,1,1,1
6,29,Messina,Lecce,2,1,1,1
6,29,Juventus,Milan,0,0,0,0
6,29,Palermo,Udinese,2,0,0,0
6,29,Lazio,Reggina,3,1,2,0
6,29,Empoli,Chievo,2,1,0,0
6,29,Ascoli,Roma,3,2,3,0
6,30,Livorno,Juventus,1,3,0,1
6,30,Treviso,Cagliari,1,2,1,1
6,30,Chievo,Siena,4,1,1,1
6,30,Inter,Lazio,3,1,1,0
6,30,Roma,Messina,2,1,1,0
6,30,Fiorentina,Ascoli,3,1,0,1
6,30,Lecce,Parma,1,2,0,0
6,30,Reggina,Empoli,0,2,0,0
6,30,Udinese,Milan,0,4,0,1
6,30,Sampdoria,Palermo,0,2,0,0
6,29,Cagliari,Fiorentina,0,0,0,0
6,31,Milan,Fiorentina,3,1,1,1
6,31,Parma,Inter,1,0,1,0
6,31,Juventus,Roma,1,1,1,0
6,31,Messina,Udinese,1,1,1,1
6,31,Cagliari,Reggina,0,2,0,2
6,31,Palermo,Treviso,1,0,0,0
6,31,Siena,Lecce,1,2,0,1
6,31,Lazio,Sampdoria,2,0,0,0
6,31,Empoli,Livorno,2,1,1,0
6,31,Ascoli,Chievo,2,2,1,1
6,32,Inter,Messina,3,0,3,0
6,32,Lecce,Milan,1,0,0,0
6,32,Treviso,Juventus,0,0,0,0
6,32,Chievo,Livorno,2,1,1,1
6,32,Fiorentina,Roma,1,1,1,0
6,32,Reggina,Siena,1,1,0,1
6,32,Udinese,Parma,2,0,1,0
6,32,Palermo,Ascoli,1,1,1,0
6,32,Sampdoria,Cagliari,1,1,1,0
6,32,Lazio,Empoli,3,3,2,1
6,33,Livorno,Udinese,0,2,0,1
6,33,Ascoli,Inter,1,2,1,0
6,33,Milan,Chievo,4,1,1,1
6,33,Parma,Reggina,4,0,2,0
6,33,Messina,Treviso,3,1,1,1
6,33,Roma,Lecce,3,1,2,0
6,33,Juventus,Fiorentina,1,1,0,0
6,33,Cagliari,Palermo,1,1,1,0
6,33,Siena,Lazio,2,3,2,2
6,33,Empoli,Sampdoria,2,1,1,0
6,34,Milan,Inter,1,0,0,0
6,34,Chievo,Messina,2,0,1,0
6,34,Lecce,Udinese,1,2,1,1
6,34,Cagliari,Juventus,1,1,1,0
6,34,Reggina,Ascoli,2,0,2,0
6,34,Palermo,Roma,3,3,0,3
6,34,Sampdoria,Parma,1,2,1,0
6,34,Lazio,Livorno,3,1,1,0
6,34,Empoli,Siena,2,1,2,0
6,34,Treviso,Fiorentina,1,3,1,1
6,35,Inter,Reggina,4,0,3,0
6,35,Livorno,Palermo,3,1,2,0
6,35,Parma,Siena,1,1,0,1
6,35,Messina,Milan,1,3,1,2
6,35,Roma,Sampdoria,0,0,0,0
6,35,Fiorentina,Empoli,2,1,1,0
6,35,Lecce,Treviso,1,1,1,0
6,35,Juventus,Lazio,1,1,0,1
6,35,Udinese,Chievo,1,1,0,0
6,35,Ascoli,Cagliari,2,2,1,0
6,36,Chievo,Roma,4,4,2,3
6,36,Milan,Livorno,2,0,1,0
6,36,Cagliari,Parma,3,1,2,0
6,36,Reggina,Messina,3,0,0,0
6,36,Palermo,Fiorentina,1,0,0,0
6,36,Siena,Juventus,0,3,0,3
6,36,Sampdoria,Udinese,1,1,0,0
6,36,Lazio,Lecce,1,0,0,0
6,36,Empoli,Inter,1,0,0,0
6,36,Treviso,Ascoli,2,2,2,1
6,37,Inter,Siena,1,1,0,0
6,37,Livorno,Sampdoria,0,0,0,0
6,37,Parma,Milan,2,3,0,2
6,37,Messina,Empoli,0,3,0,0
6,37,Roma,Treviso,1,0,1,0
6,37,Fiorentina,Reggina,5,2,3,0
6,37,Lecce,Chievo,0,0,0,0
6,37,Juventus,Palermo,2,1,1,0
6,37,Udinese,Cagliari,2,0,1,0
6,37,Ascoli,Lazio,1,4,1,3
6,38,Chievo,Fiorentina,0,2,0,1
6,38,Milan,Roma,2,1,1,1
6,38,Cagliari,Inter,2,2,2,2
6,38,Reggina,Juventus,0,2,0,1
6,38,Palermo,Messina,1,0,1,0
6,38,Siena,Livorno,0,0,0,0
6,38,Sampdoria,Lecce,1,3,0,1
6,38,Lazio,Parma,1,0,0,0
6,38,Empoli,Ascoli,1,2,1,0
6,38,Treviso,Udinese,2,1,1,1
7,1,Roma,Livorno,2,0,1,0
7,1,Fiorentina,Inter,2,3,0,2
7,1,Chievo,Siena,1,2,1,0
7,1,Milan,Lazio,2,1,1,0
7,1,Messina,Udinese,1,0,0,0
7,1,Atalanta,Ascoli,3,1,3,0
7,1,Cagliari,Catania,0,1,0,0
7,1,Palermo,Reggina,4,3,3,1
7,1,Sampdoria,Empoli,1,2,1,1
7,1,Torino,Parma,1,1,0,0
7,2,Inter,Sampdoria,1,1,0,0
7,2,Reggina,Cagliari,2,1,0,0
7,2,Livorno,Fiorentina,1,0,0,0
7,2,Parma,Milan,0,2,0,1
7,2,Udinese,Torino,2,0,1,0
7,2,Siena,Roma,1,3,0,0
7,2,Lazio,Palermo,1,2,0,2
7,2,Empoli,Chievo,1,1,0,1
7,2,Ascoli,Messina,1,1,0,0
7,2,Catania,Atalanta,0,0,0,0
7,3,Chievo,Lazio,0,1,0,0
7,3,Milan,Ascoli,1,0,0,0
7,3,Messina,Reggina,2,0,1,0
7,3,Roma,Inter,0,1,0,1
7,3,Fiorentina,Parma,1,0,1,0
7,3,Atalanta,Empoli,0,0,0,0
7,3,Cagliari,Livorno,2,2,1,1
7,3,Palermo,Catania,5,3,1,1
7,3,Sampdoria,Udinese,3,3,1,3
7,3,Torino,Siena,1,2,1,2
7,4,Livorno,Milan,0,0,0,0
7,4,Catania,Messina,2,2,0,1
7,4,Inter,Chievo,4,3,1,0
7,4,Parma,Roma,0,4,0,2
7,4,Reggina,Torino,1,1,0,0
7,4,Udinese,Fiorentina,1,0,1,0
7,4,Siena,Cagliari,0,0,0,0
7,4,Lazio,Atalanta,1,0,0,0
7,4,Empoli,Palermo,2,0,1,0
7,4,Ascoli,Sampdoria,1,1,1,0
7,5,Atalanta,Reggina,1,1,1,1
7,5,Torino,Lazio,0,4,0,0
7,5,Chievo,Palermo,0,1,0,1
7,5,Milan,Siena,0,0,0,0
7,5,Messina,Livorno,0,1,0,0
7,5,Roma,Empoli,1,0,1,0
7,5,Fiorentina,Catania,3,0,0,0
7,5,Cagliari,Inter,1,1,1,1
7,5,Udinese,Ascoli,0,0,0,0
7,5,Sampdoria,Parma,3,2,1,1
7,6,Siena,Messina,3,1,1,1
7,6,Sampdoria,Milan,1,1,0,0
7,6,Inter,Catania,2,1,1,1
7,6,Parma,Udinese,0,3,0,2
7,6,Reggina,Roma,1,0,0,0
7,6,Palermo,Atalanta,2,3,2,2
7,6,Lazio,Cagliari,0,0,0,0
7,6,Empoli,Fiorentina,1,2,1,0
7,6,Ascoli,Livorno,0,2,0,1
7,6,Torino,Chievo,1,0,0,0
7,7,Messina,Empoli,2,2,1,1
7,7,Cagliari,Torino,0,0,0,0
7,7,Milan,Palermo,0,2,0,0
7,7,Livorno,Siena,0,0,0,0
7,7,Parma,Ascoli,1,0,1,0
7,7,Roma,Chievo,1,1,0,1
7,7,Fiorentina,Reggina,3,0,2,0
7,7,Atalanta,Sampdoria,3,2,1,2
7,7,Udinese,Inter,0,0,0,0
7,7,Catania,Lazio,3,1,2,0
7,8,Chievo,Milan,0,1,0,1
7,8,Inter,Livorno,4,1,2,0
7,8,Roma,Ascoli,2,2,0,1
7,8,Atalanta,Cagliari,3,3,1,2
7,8,Reggina,Parma,3,2,1,1
7,8,Palermo,Messina,2,1,2,1
7,8,Siena,Catania,1,1,0,0
7,8,Sampdoria,Lazio,2,0,0,0
7,8,Empoli,Udinese,1,1,0,0
7,8,Torino,Fiorentina,0,1,0,1
7,9,Milan,Inter,3,4,0,2
7,9,Udinese,Roma,0,1,0,0
7,9,Livorno,Empoli,0,0,0,0
7,9,Parma,Atalanta,3,1,1,0
7,9,Messina,Chievo,2,1,1,1
7,9,Fiorentina,Palermo,2,3,1,1
7,9,Cagliari,Sampdoria,1,0,1,0
7,9,Lazio,Reggina,0,0,0,0
7,9,Ascoli,Siena,0,1,0,0
7,9,Catania,Torino,1,1,1,0
7,10,Reggina,Catania,0,1,0,0
7,10,Siena,Parma,2,2,0,1
7,10,Chievo,Cagliari,0,0,0,0
7,10,Inter,Ascoli,2,0,1,0
7,10,Livorno,Udinese,1,0,0,0
7,10,Roma,Fiorentina,3,1,1,1
7,10,Atalanta,Milan,2,0,0,0
7,10,Palermo,Sampdoria,2,0,1,0
7,10,Empoli,Lazio,1,1,0,1
7,10,Torino,Messina,1,1,0,1
7,11,Milan,Roma,1,2,0,1
7,11,Fiorentina,Atalanta,3,1,1,1
7,11,Parma,Inter,1,2,1,1
7,11,Messina,Cagliari,2,2,1,0
7,11,Palermo,Torino,3,0,1,0
7,11,Siena,Reggina,0,1,0,0
7,11,Sampdoria,Chievo,3,0,3,0
7,11,Lazio,Udinese,5,0,2,0
7,11,Ascoli,Empoli,0,1,0,1
7,11,Catania,Livorno,3,2,1,1
7,12,Cagliari,Palermo,1,0,0,0
7,12,Empoli,Milan,0,0,0,0
7,12,Chievo,Atalanta,2,2,1,0
7,12,Inter,Reggina,1,0,1,0
7,12,Livorno,Parma,3,0,1,0
7,12,Messina,Lazio,1,4,0,1
7,12,Roma,Catania,7,0,4,0
7,12,Udinese,Siena,3,0,2,0
7,12,Ascoli,Fiorentina,1,1,0,1
7,12,Torino,Sampdoria,1,0,0,0
7,13,Chievo,Udinese,2,0,1,0
7,13,Milan,Messina,1,0,1,0
7,13,Atalanta,Torino,1,2,0,0
7,13,Reggina,Livorno,2,2,0,2
7,13,Palermo,Inter,1,2,1,1
7,13,Siena,Fiorentina,1,1,1,1
7,13,Sampdoria,Roma,2,4,1,3
7,13,Lazio,Ascoli,3,1,2,1
7,13,Empoli,Cagliari,1,0,1,0
7,13,Catania,Parma,2,0,0,0
7,14,Inter,Siena,2,0,1,0
7,14,Roma,Atalanta,2,1,0,1
7,14,Livorno,Chievo,0,2,0,0
7,14,Parma,Palermo,0,0,0,0
7,14,Messina,Sampdoria,0,2,0,1
7,14,Fiorentina,Lazio,1,0,1,0
7,14,Cagliari,Milan,2,2,0,0
7,14,Udinese,Reggina,1,1,0,1
7,14,Ascoli,Catania,2,2,2,0
7,14,Torino,Empoli,1,0,0,0
7,15,Reggina,Ascoli,2,1,1,0
7,15,Palermo,Livorno,3,0,2,0
7,15,Chievo,Fiorentina,0,1,0,0
7,15,Milan,Torino,0,0,0,0
7,15,Atalanta,Messina,3,2,1,0
7,15,Cagliari,Parma,0,0,0,0
7,15,Sampdoria,Siena,0,0,0,0
7,15,Lazio,Roma,3,0,1,0
7,15,Empoli,Inter,0,3,0,0
7,15,Catania,Udinese,1,0,0,0
7,16,Fiorentina,Milan,2,2,1,1
7,16,Udinese,Cagliari,3,1,2,0
7,16,Inter,Messina,2,0,0,0
7,16,Livorno,Lazio,1,1,0,1
7,16,Parma,Chievo,2,2,1,1
7,16,Roma,Palermo,4,0,1,0
7,16,Reggina,Sampdoria,0,1,0,0
7,16,Siena,Atalanta,1,1,0,1
7,16,Ascoli,Torino,0,2,0,0
7,17,Chievo,Reggina,3,2,2,1
7,17,Milan,Catania,3,0,1,0
7,17,Messina,Parma,1,1,0,0
7,17,Atalanta,Udinese,1,2,0,0
7,17,Cagliari,Fiorentina,0,2,0,1
7,17,Palermo,Ascoli,4,0,1,0
7,17,Sampdoria,Livorno,4,1,2,1
7,17,Lazio,Inter,0,2,0,1
7,17,Empoli,Siena,1,0,0,0
7,17,Torino,Roma,1,2,0,1
7,18,Inter,Atalanta,2,1,0,1
7,18,Livorno,Torino,1,1,0,1
7,18,Parma,Lazio,1,3,1,3
7,18,Roma,Cagliari,2,0,1,0
7,18,Fiorentina,Messina,4,0,3,0
7,18,Reggina,Empoli,4,1,4,0
7,18,Udinese,Milan,0,3,0,2
7,18,Siena,Palermo,1,1,1,1
7,18,Ascoli,Chievo,3,0,3,0
7,18,Catania,Sampdoria,4,2,3,2
7,19,Empoli,Parma,2,0,1,0
7,19,Torino,Inter,1,3,0,1
7,19,Chievo,Catania,2,1,0,1
7,19,Milan,Reggina,3,1,2,0
7,19,Messina,Roma,1,1,0,1
7,19,Atalanta,Livorno,5,1,2,0
7,19,Cagliari,Ascoli,1,0,1,0
7,19,Palermo,Udinese,2,0,1,0
7,19,Sampdoria,Fiorentina,0,0,0,0
7,19,Lazio,Siena,1,1,0,0
7,20,Reggina,Palermo,0,0,0,0
7,20,Ascoli,Atalanta,1,3,0,0
7,20,Inter,Fiorentina,3,1,2,1
7,20,Livorno,Roma,1,1,1,0
7,20,Parma,Torino,1,0,0,0
7,20,Udinese,Messina,1,0,0,0
7,20,Siena,Chievo,2,1,0,1
7,20,Lazio,Milan,0,0,0,0
7,20,Empoli,Sampdoria,2,0,0,0
7,20,Catania,Cagliari,0,1,0,1
7,16,Catania,Empoli,2,1,0,0
7,21,Palermo,Lazio,0,3,0,1
7,21,Torino,Udinese,2,3,0,2
7,21,Chievo,Empoli,0,0,0,0
7,21,Milan,Parma,1,0,0,0
7,21,Messina,Ascoli,1,2,0,0
7,21,Roma,Siena,1,0,0,0
7,21,Fiorentina,Livorno,2,1,0,1
7,21,Atalanta,Catania,1,1,1,0
7,21,Cagliari,Reggina,0,2,0,0
7,21,Sampdoria,Inter,0,2,0,1
7,22,Catania,Palermo,1,2,0,0
7,23,Chievo,Inter,0,2,0,1
7,23,Milan,Livorno,2,1,1,1
7,23,Messina,Catania,1,1,1,0
7,23,Roma,Parma,3,0,0,0
7,23,Fiorentina,Udinese,2,0,2,0
7,23,Atalanta,Lazio,0,0,0,0
7,23,Cagliari,Siena,2,2,1,1
7,23,Palermo,Empoli,0,1,0,0
7,23,Sampdoria,Ascoli,2,0,0,0
7,23,Torino,Reggina,1,2,0,0
7,24,Inter,Cagliari,1,0,1,0
7,24,Siena,Milan,3,4,2,2
7,24,Empoli,Roma,1,0,1,0
7,24,Livorno,Messina,2,1,1,0
7,24,Parma,Sampdoria,0,1,0,0
7,24,Reggina,Atalanta,1,1,0,0
7,24,Palermo,Chievo,1,1,1,1
7,24,Lazio,Torino,2,0,1,0
7,24,Ascoli,Udinese,2,2,0,2
7,24,Catania,Fiorentina,0,1,0,0
7,25,Chievo,Torino,3,0,2,0
7,25,Atalanta,Palermo,1,1,1,0
7,25,Milan,Sampdoria,1,0,0,0
7,25,Livorno,Ascoli,0,0,0,0
7,25,Messina,Siena,1,0,0,0
7,25,Roma,Reggina,3,0,0,0
7,25,Fiorentina,Empoli,2,0,1,0
7,25,Cagliari,Lazio,0,2,0,2
7,25,Udinese,Parma,3,3,1,1
7,25,Catania,Inter,2,5,0,1
7,26,Chievo,Roma,2,2,2,1
7,26,Inter,Udinese,1,1,0,0
7,26,Reggina,Fiorentina,1,1,0,0
7,26,Palermo,Milan,0,0,0,0
7,26,Siena,Livorno,0,0,0,0
7,26,Sampdoria,Atalanta,2,1,0,1
7,26,Lazio,Catania,3,1,0,1
7,26,Empoli,Messina,3,1,2,0
7,26,Ascoli,Parma,0,0,0,0
7,26,Torino,Cagliari,1,0,1,0
7,27,Milan,Chievo,3,1,1,1
7,27,Livorno,Inter,1,2,1,1
7,27,Ascoli,Roma,1,1,1,0
7,27,Parma,Reggina,2,2,1,2
7,27,Messina,Palermo,2,0,1,0
7,27,Fiorentina,Torino,5,1,2,1
7,27,Cagliari,Atalanta,2,0,1,0
7,27,Udinese,Empoli,0,1,0,1
7,27,Lazio,Sampdoria,1,0,1,0
7,27,Catania,Siena,1,1,0,0
7,28,Sampdoria,Cagliari,1,1,1,0
7,28,Chievo,Messina,1,1,0,0
7,28,Inter,Milan,2,1,0,1
7,28,Roma,Udinese,3,1,2,0
7,28,Atalanta,Parma,1,1,0,0
7,28,Reggina,Lazio,2,3,1,2
7,28,Palermo,Fiorentina,1,1,0,1
7,28,Siena,Ascoli,0,1,0,1
7,28,Empoli,Livorno,2,2,2,0
7,28,Torino,Catania,1,0,0,0
7,29,Sampdoria,Palermo,1,1,0,0
7,29,Milan,Atalanta,1,0,1,0
7,29,Parma,Siena,1,0,1,0
7,29,Messina,Torino,0,3,0,1
7,29,Fiorentina,Roma,0,0,0,0
7,29,Cagliari,Chievo,0,2,0,0
7,29,Udinese,Livorno,4,0,2,0
7,29,Lazio,Empoli,3,1,2,0
7,29,Ascoli,Inter,1,2,0,0
7,29,Catania,Reggina,1,4,0,0
7,30,Roma,Milan,1,1,1,0
7,30,Reggina,Siena,0,1,0,1
7,30,Chievo,Sampdoria,1,1,1,1
7,30,Inter,Parma,2,0,0,0
7,30,Livorno,Catania,4,1,2,1
7,30,Atalanta,Fiorentina,2,2,1,2
7,30,Cagliari,Messina,2,0,2,0
7,30,Udinese,Lazio,2,4,0,1
7,30,Empoli,Ascoli,4,1,1,0
7,30,Torino,Palermo,0,0,0,0
7,31,Milan,Empoli,3,1,2,1
7,31,Parma,Livorno,1,0,0,0
7,31,Fiorentina,Ascoli,4,0,2,0
7,31,Atalanta,Chievo,1,0,0,0
7,31,Reggina,Inter,0,0,0,0
7,31,Palermo,Cagliari,1,3,1,1
7,31,Siena,Udinese,2,2,0,1
7,31,Sampdoria,Torino,1,0,1,0
7,31,Lazio,Messina,1,0,1,0
7,31,Catania,Roma,0,2,0,1
7,32,Cagliari,Empoli,0,0,0,0
7,32,Udinese,Chievo,2,1,1,1
7,32,Inter,Palermo,2,2,0,2
7,32,Livorno,Reggina,1,1,1,1
7,32,Parma,Catania,1,1,1,1
7,32,Messina,Milan,1,3,0,2
7,32,Roma,Sampdoria,4,0,1,0
7,32,Fiorentina,Siena,1,0,1,0
7,32,Ascoli,Lazio,2,2,0,0
7,32,Torino,Atalanta,1,2,0,2
7,22,Inter,Roma,1,3,0,1
7,22,Livorno,Cagliari,2,1,1,0
7,22,Parma,Fiorentina,2,0,1,0
7,22,Reggina,Messina,3,1,1,1
7,22,Udinese,Sampdoria,1,0,0,0
7,22,Siena,Torino,1,0,0,0
7,22,Lazio,Chievo,0,0,0,0
7,22,Empoli,Atalanta,2,0,1,0
7,22,Ascoli,Milan,2,5,2,4
7,33,Milan,Cagliari,3,1,1,0
7,33,Sampdoria,Messina,3,1,1,0
7,33,Chievo,Livorno,2,1,0,1
7,33,Atalanta,Roma,2,1,2,0
7,33,Reggina,Udinese,1,1,0,1
7,33,Palermo,Parma,3,4,2,1
7,33,Siena,Inter,1,2,1,1
7,33,Lazio,Fiorentina,0,1,0,0
7,33,Empoli,Torino,0,0,0,0
7,34,Fiorentina,Chievo,1,0,0,0
7,34,Torino,Milan,0,1,0,1
7,34,Inter,Empoli,3,1,1,0
7,34,Livorno,Palermo,1,2,0,0
7,34,Parma,Cagliari,2,1,1,0
7,34,Messina,Atalanta,0,0,0,0
7,34,Roma,Lazio,0,0,0,0
7,34,Udinese,Catania,0,1,0,0
7,34,Siena,Sampdoria,0,2,0,1
7,34,Ascoli,Reggina,2,3,1,2
7,33,Catania,Ascoli,3,3,1,1
7,35,Chievo,Parma,1,0,1,0
7,35,Milan,Fiorentina,0,0,0,0
7,35,Messina,Inter,0,1,0,0
7,35,Atalanta,Siena,3,1,1,0
7,35,Cagliari,Udinese,2,1,0,1
7,35,Palermo,Roma,1,2,0,2
7,35,Sampdoria,Reggina,0,0,0,0
7,35,Lazio,Livorno,1,0,1,0
7,35,Empoli,Catania,2,1,2,1
7,35,Torino,Ascoli,1,0,1,0
7,36,Inter,Lazio,4,3,2,3
7,36,Livorno,Sampdoria,1,0,0,0
7,36,Parma,Messina,4,1,4,0
7,36,Roma,Torino,0,1,0,1
7,36,Fiorentina,Cagliari,1,0,1,0
7,36,Reggina,Chievo,1,1,0,0
7,36,Udinese,Atalanta,2,3,1,1
7,36,Siena,Empoli,2,0,1,0
7,36,Ascoli,Palermo,3,2,1,2
7,36,Catania,Milan,1,1,0,1
7,37,Milan,Udinese,2,3,1,1
7,37,Chievo,Ascoli,1,0,1,0
7,37,Messina,Fiorentina,2,2,0,1
7,37,Atalanta,Inter,1,1,1,0
7,37,Cagliari,Roma,3,2,2,1
7,37,Palermo,Siena,2,1,2,0
7,37,Sampdoria,Catania,1,0,0,0
7,37,Lazio,Parma,0,0,0,0
7,37,Empoli,Reggina,3,3,3,0
7,37,Torino,Livorno,0,0,0,0
7,38,Inter,Torino,3,0,1,0
7,38,Livorno,Atalanta,4,2,1,0
7,38,Parma,Empoli,3,1,2,1
7,38,Roma,Messina,4,3,2,1
7,38,Fiorentina,Sampdoria,5,1,2,1
7,38,Reggina,Milan,2,0,1,0
7,38,Udinese,Palermo,1,2,1,1
7,38,Siena,Lazio,2,1,1,0
7,38,Ascoli,Cagliari,2,1,1,1
7,38,Catania,Chievo,2,0,0,0
8,1,Juventus,Livorno,5,1,1,0
8,1,Lazio,Torino,2,2,0,1
8,1,Inter,Udinese,1,1,1,0
8,1,Parma,Catania,2,2,2,2
8,1,Fiorentina,Empoli,3,1,0,0
8,1,Reggina,Atalanta,1,1,0,0
8,1,Palermo,Roma,0,2,0,2
8,1,Siena,Sampdoria,1,2,0,1
8,1,Genoa,Milan,0,3,0,3
8,1,Napoli,Cagliari,0,2,0,0
8,2,Empoli,Inter,0,2,0,1
8,2,Livorno,Palermo,2,4,0,4
8,2,Roma,Siena,3,0,1,0
8,2,Atalanta,Parma,2,0,1,0
8,2,Cagliari,Juventus,2,3,0,0
8,2,Udinese,Napoli,0,5,0,2
8,2,Sampdoria,Lazio,0,0,0,0
8,2,Catania,Genoa,0,0,0,0
8,2,Torino,Reggina,2,2,1,1
8,2,Milan,Fiorentina,1,1,1,0
8,3,Siena,Milan,1,1,1,0
8,3,Lazio,Empoli,0,0,0,0
8,3,Inter,Catania,2,0,1,0
8,3,Parma,Cagliari,1,1,0,1
8,3,Fiorentina,Atalanta,2,2,1,0
8,3,Juventus,Udinese,0,1,0,0
8,3,Reggina,Roma,0,2,0,0
8,3,Palermo,Torino,1,1,1,0
8,3,Genoa,Livorno,1,1,0,0
8,3,Napoli,Sampdoria,2,0,1,0
8,4,Milan,Parma,1,1,1,0
8,4,Udinese,Reggina,2,0,1,0
8,4,Livorno,Inter,2,2,1,1
8,4,Roma,Juventus,2,2,2,1
8,4,Atalanta,Lazio,2,1,1,0
8,4,Cagliari,Palermo,0,1,0,1
8,4,Sampdoria,Genoa,0,0,0,0
8,4,Empoli,Napoli,0,0,0,0
8,4,Catania,Fiorentina,0,1,0,1
8,4,Torino,Siena,1,1,1,0
8,5,Inter,Sampdoria,3,0,1,0
8,5,Parma,Torino,2,0,0,0
8,5,Fiorentina,Roma,2,2,1,2
8,5,Juventus,Reggina,4,0,0,0
8,5,Palermo,Milan,2,1,0,1
8,5,Siena,Atalanta,1,1,1,0
8,5,Lazio,Cagliari,3,1,0,0
8,5,Catania,Empoli,1,0,0,0
8,5,Genoa,Udinese,3,2,1,0
8,5,Napoli,Livorno,1,0,0,0
8,6,Livorno,Fiorentina,0,3,0,1
8,6,Roma,Inter,1,4,0,1
8,6,Milan,Catania,1,1,0,1
8,6,Cagliari,Siena,1,0,1,0
8,6,Reggina,Lazio,1,1,1,0
8,6,Udinese,Parma,2,1,0,0
8,6,Sampdoria,Atalanta,3,0,1,0
8,6,Empoli,Palermo,3,1,0,1
8,6,Torino,Juventus,0,1,0,0
8,6,Napoli,Genoa,1,2,0,1
8,7,Inter,Napoli,2,1,2,0
8,7,Atalanta,Udinese,0,0,0,0
8,7,Parma,Roma,0,3,0,2
8,7,Fiorentina,Juventus,1,1,0,1
8,7,Palermo,Reggina,1,1,0,0
8,7,Siena,Empoli,3,0,0,0
8,7,Lazio,Milan,1,5,1,2
8,7,Catania,Livorno,1,0,1,0
8,7,Torino,Sampdoria,1,0,0,0
8,7,Genoa,Cagliari,2,0,0,0
8,8,Roma,Napoli,4,4,2,1
8,8,Reggina,Inter,0,1,0,1
8,8,Milan,Empoli,0,1,0,0
8,8,Livorno,Lazio,0,1,0,1
8,8,Fiorentina,Siena,3,0,2,0
8,8,Atalanta,Torino,2,2,1,0
8,8,Juventus,Genoa,1,0,1,0
8,8,Cagliari,Catania,1,1,0,1
8,8,Udinese,Palermo,1,1,0,1
8,8,Sampdoria,Parma,3,0,1,0
8,9,Torino,Cagliari,2,0,0,0
8,9,Napoli,Juventus,3,1,0,0
8,9,Milan,Roma,0,1,0,0
8,9,Parma,Livorno,3,2,1,1
8,9,Palermo,Inter,0,0,0,0
8,9,Siena,Reggina,0,0,0,0
8,9,Lazio,Udinese,0,1,0,0
8,9,Empoli,Atalanta,0,1,0,0
8,9,Catania,Sampdoria,2,0,2,0
8,9,Genoa,Fiorentina,0,0,0,0
8,10,Inter,Genoa,4,1,1,0
8,10,Roma,Lazio,3,2,2,1
8,10,Fiorentina,Napoli,1,0,0,0
8,10,Atalanta,Cagliari,2,2,0,1
8,10,Juventus,Empoli,3,0,0,0
8,10,Reggina,Livorno,1,3,1,1
8,10,Udinese,Torino,2,1,1,0
8,10,Palermo,Parma,1,1,0,1
8,10,Siena,Catania,1,1,0,0
8,10,Sampdoria,Milan,0,5,0,0
8,11,Milan,Torino,0,0,0,0
8,11,Lazio,Fiorentina,0,1,0,1
8,11,Livorno,Udinese,0,0,0,0
8,11,Parma,Siena,2,2,1,1
8,11,Juventus,Inter,1,1,0,1
8,11,Cagliari,Sampdoria,0,3,0,3
8,11,Empoli,Roma,2,2,0,2
8,11,Catania,Atalanta,1,2,0,0
8,11,Genoa,Palermo,3,3,0,1
8,11,Napoli,Reggina,1,1,0,0
8,12,Palermo,Napoli,2,1,0,0
8,12,Sampdoria,Empoli,3,0,2,0
8,12,Parma,Juventus,2,2,1,0
8,12,Fiorentina,Udinese,1,2,1,1
8,12,Reggina,Genoa,2,0,1,0
8,12,Siena,Livorno,2,3,1,3
8,12,Torino,Catania,1,1,1,0
8,13,Inter,Atalanta,2,1,2,1
8,13,Genoa,Roma,0,1,0,0
8,13,Livorno,Sampdoria,3,1,2,0
8,13,Juventus,Palermo,5,0,2,0
8,13,Cagliari,Milan,1,2,1,0
8,13,Reggina,Fiorentina,0,0,0,0
8,13,Udinese,Siena,2,0,1,0
8,13,Lazio,Parma,1,0,0,0
8,13,Empoli,Torino,0,0,0,0
